team_one_win,duration,type,team_one_barons,team_two_barons,team_one_dragons,team_two_dragons,team_one_rift_heralds,team_two_rift_heralds,team_one_first_baron,team_one_first_blood,team_one_first_dragon,team_one_first_inhibitor,team_one_first_rift_herald,team_one_first_tower,team_one_assists,team_two_assists,team_one_level,team_two_level,team_one_kills,team_two_kills,team_one_obj_damage,team_two_obj_damage,team_one_deaths,team_two_deaths,team_one_gold,team_two_gold,team_one_double_kills,team_two_double_kills,team_one_damage,team_two_damage,team_one_enemy_monsters_killed,team_two_enemy_monsters_killed,team_one_cc_time,team_two_cc_time,team_one_healing,team_two_healing,team_one_champ_damage,team_two_champ_damage,team_one_cs,team_two_cs,team_one_vision_score,team_two_vision_score,team_one_top_avg_cs_diff,team_one_jungle_avg_cs_diff,team_one_mid_avg_cs_diff,team_one_bot_avg_cs_diff,team_one_top_avg_dmg_taken_diff,team_one_jungle_avg_dmg_taken_diff,team_one_mid_avg_dmg_taken_diff,team_one_bot_avg_dmg_taken_diff,team_one_top_avg_xp_diff,team_one_jungle_avg_xp_diff,team_one_mid_avg_xp_diff,team_one_bot_avg_xp_diff,team_one_top_champ,team_one_jungle_champ,team_one_mid_champ,team_one_bot_champ,team_one_top_champ_diff,team_one_jungle_champ_diff,team_one_mid_champ_diff,team_one_bot_champ_diff,team_one_top_champ_type,team_one_jungle_champ_type,team_one_mid_champ_type,team_one_bot_champ_type,team_two_top_champ,team_two_jungle_champ,team_two_mid_champ,team_two_bot_champ,team_two_top_champ_diff,team_two_jungle_champ_diff,team_two_mid_champ_diff,team_two_bot_champ_diff,team_two_top_champ_type,team_two_jungle_champ_type,team_two_mid_champ_type,team_two_bot_champ_type
1,1357,CLASSIC,0,0,3,0,2,0,0,0,1,1,1,1,37,14,62,56,30,16,55318,10284,16,30,46722,35050,3,0,408650,297032,29,0,59,34,29636,14967,59306,40096,421,463,95,85,-2.35,-0.25,1.15,-1.9499999999999995,90.9,16.050000000000008,-351.2000000000001,120.0,-113.05,178.40000000000003,117.6,67.30000000000005,Yone,MasterYi,Neeko,Jhin,8,4,5,6,Assassin,Assassin,Mage,Marksman,Rengar,Kayn,Qiyana,Lulu,8,8,8,5,Assassin,Fighter,Assassin,Support
1,1491,CLASSIC,0,0,2,1,2,0,0,0,0,1,1,0,47,20,66,61,34,17,57962,19423,17,34,50313,41036,7,1,439013,414709,8,4,81,45,32197,25961,74202,58418,494,491,130,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sett,Khazix,,Varus,2,6,0,2,Fighter,Assassin,,Marksman,Kennen,Hecarim,Mordekaiser,Caitlyn,4,6,4,6,Mage,Fighter,Fighter,Marksman
1,2133,CLASSIC,1,0,3,2,1,0,1,1,0,1,1,1,43,74,79,79,35,40,72360,45825,41,35,68333,62703,5,2,774555,620287,49,8,80,183,47287,35903,103815,124583,702,599,186,187,-1.5500000000000005,-0.10000000000000013,2.625,2.0,670.25,99.17500000000004,303.9,134.10000000000008,-85.30000000000003,-124.575,188.55,-81.47499999999995,Aatrox,MonkeyKing,Ekko,Leona,4,3,8,4,Fighter,Fighter,Assassin,Tank,Lux,Vi,Qiyana,Rakan,5,4,8,5,Mage,Fighter,Assassin,Support
1,1046,CLASSIC,0,0,2,0,1,0,0,1,1,1,1,1,60,7,59,45,59,10,45761,1054,10,60,46879,24457,8,0,375121,141007,25,0,63,39,17007,9006,78483,24779,418,185,54,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,1973,CLASSIC,0,0,2,2,0,1,0,1,0,0,0,1,29,44,71,74,29,29,34382,59807,29,30,55740,56095,3,2,599237,603958,20,7,166,147,39914,40954,90303,87401,605,588,119,136,0.4666666666666664,1.2,-1.8666666666666665,1.3333333333333337,192.6333333333334,-79.76666666666672,-373.5,-9.299999999999992,26.46666666666667,38.899999999999984,-106.90000000000003,31.70000000000001,Aatrox,Fiddlesticks,Lux,Blitzcrank,4,9,5,4,Fighter,Mage,Mage,Tank,Gnar,Warwick,Yone,Jinx,8,3,8,6,Fighter,Fighter,Assassin,Marksman
1,1440,CLASSIC,0,0,1,2,1,0,0,0,0,1,1,1,52,24,64,59,34,14,48819,18720,14,34,49553,38465,5,0,460330,431281,21,0,84,85,39062,39483,83289,62522,458,475,74,76,1.3,1.25,-2.9,0.7999999999999994,-140.35,62.94999999999999,-322.65,-91.44999999999996,110.74999999999996,104.7,3.5,-6.1000000000000085,Yorick,Nunu,Swain,Pyke,6,4,8,7,Fighter,Tank,Mage,Support,Renekton,Poppy,Kassadin,Tristana,3,6,8,4,Fighter,Tank,Assassin,Marksman
1,1739,CLASSIC,1,0,2,2,0,1,1,0,0,1,0,0,47,39,71,66,26,23,54232,43979,23,26,54514,48920,4,4,546305,543252,10,7,199,321,27390,37384,96598,76958,557,571,164,140,0.2500000000000001,-0.65,1.4000000000000004,-1.3500000000000008,315.45,-187.65,-203.25000000000009,-216.95,-13.900000000000004,-119.34999999999998,133.0,-34.89999999999999,Chogath,LeeSin,Annie,Lulu,5,6,6,5,Tank,Fighter,Mage,Support,Sion,Nocturne,Veigar,Ashe,5,4,7,4,Tank,Assassin,Mage,Marksman
0,1857,CLASSIC,0,2,2,2,1,1,0,1,1,0,0,0,23,36,69,78,17,33,35458,84194,33,17,48983,60217,0,1,619752,696005,4,37,83,91,28821,39500,70901,103182,682,611,118,125,0.0,0.0,1.5666666666666664,1.2666666666666668,0.0,0.0,-214.86666666666665,684.3000000000002,0.0,0.0,-27.300000000000026,-32.033333333333374,,Camille,Ryze,Kaisa,0,4,7,6,,Fighter,Mage,Marksman,Sion,Hecarim,Zed,Ezreal,5,6,7,7,Tank,Fighter,Assassin,Marksman
1,1058,CLASSIC,0,0,2,0,2,0,0,0,1,0,1,1,29,16,54,46,31,14,51952,4122,14,31,40534,29229,7,1,347174,219092,17,0,52,58,16165,9428,43111,31686,378,329,61,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,2056,CLASSIC,0,1,2,3,2,0,0,0,1,1,1,1,27,50,78,85,26,37,67695,61063,37,26,60365,70695,0,2,796242,931375,14,29,144,162,40690,32898,83833,117874,757,808,139,169,-0.9666666666666668,2.333333333333333,-3.9666666666666655,1.5333333333333334,22.033333333333307,339.23333333333335,-41.70000000000001,354.8,-125.59999999999998,164.16666666666669,-218.6,-185.23333333333332,Chogath,Viego,Sylas,Braum,5,5,5,3,Tank,Assassin,Mage,Support,Garen,Rammus,Yasuo,Lux,5,5,10,5,Fighter,Tank,Fighter,Mage
0,1901,CLASSIC,0,1,2,3,1,0,0,0,1,0,1,1,24,59,71,79,21,35,43156,70942,35,21,51985,61354,0,3,605739,703921,16,32,174,149,31980,37478,66884,102273,648,570,122,166,1.1666666666666667,0.7666666666666666,-0.06666666666666643,0.9666666666666668,459.83333333333326,39.73333333333333,100.13333333333333,316.6,-82.86666666666667,7.299999999999992,-158.46666666666667,-106.70000000000003,Chogath,Lillia,Qiyana,Leona,5,8,8,4,Tank,Fighter,Assassin,Tank,Malphite,Gragas,Yasuo,Zilean,2,5,10,6,Tank,Fighter,Fighter,Support
0,1600,CLASSIC,0,0,0,4,0,1,0,1,0,0,0,0,22,31,62,68,12,35,16715,57784,35,12,40862,54190,0,5,429943,563605,4,49,133,104,18685,47035,60022,65977,486,542,101,97,-0.29999999999999993,0.5000000000000001,0.0,0.0,-141.65,-53.90000000000001,0.0,0.0,-68.60000000000001,-30.55,0.0,0.0,Gangplank,Morgana,Lux,,9,1,5,0,Fighter,Mage,Mage,,Chogath,Nunu,Tristana,Caitlyn,5,4,4,6,Tank,Tank,Marksman,Marksman
0,1700,CLASSIC,0,0,0,4,0,2,0,1,0,0,0,0,34,43,65,74,24,45,8694,80979,45,24,47009,60081,1,6,438340,705373,8,51,140,160,49142,46151,80617,113634,502,594,130,93,-2.1,0.15000000000000002,-2.2,-1.1,162.15000000000003,102.1,139.55,69.39999999999998,-227.35000000000005,-54.54999999999998,-67.35,-31.69999999999996,Gangplank,Zac,Leblanc,Thresh,9,8,9,7,Fighter,Tank,Assassin,Support,Gragas,Hecarim,Velkoz,Leona,5,6,8,4,Fighter,Fighter,Mage,Tank
0,2310,CLASSIC,1,1,1,4,1,0,1,0,1,1,1,1,45,89,81,88,33,46,63123,84018,46,33,68322,76803,3,8,767305,931913,4,0,74,133,77613,62867,133557,142429,681,741,164,225,-0.09999999999999998,0.0999999999999999,1.55,-1.4500000000000002,-63.22499999999998,-105.34999999999997,18.250000000000018,457.30000000000007,-39.60000000000001,-81.20000000000002,11.325000000000005,-230.225,Fiora,Rengar,Akali,Twitch,3,8,7,6,Fighter,Assassin,Assassin,Marksman,Urgot,Hecarim,Anivia,Seraphine,8,6,10,0,Fighter,Fighter,Mage,Mage
0,2255,CLASSIC,0,2,1,4,0,1,0,0,0,0,0,0,29,54,84,89,23,37,15801,101156,37,23,64836,76554,0,6,906273,979592,4,61,189,90,52605,44335,96803,116699,904,896,201,204,0.0,0.0,0.0,-0.8499999999999998,0.0,0.0,0.0,-44.124999999999964,0.0,0.0,0.0,-33.34999999999998,,Jayce,Chogath,Morgana,0,7,5,1,,Fighter,Tank,Mage,,Elise,Cassiopeia,Samira,0,9,10,6,,Mage,Mage,Marksman
1,2021,CLASSIC,2,0,3,2,0,1,1,0,1,1,0,1,71,46,83,72,39,20,81434,48145,20,39,69472,56159,3,3,749042,667558,44,7,178,73,47346,28061,117160,101837,666,652,150,121,0.29999999999999977,0.0,0.0,0.866666666666667,-313.8,0.0,0.0,191.63333333333324,85.43333333333334,0.0,0.0,83.39999999999998,Garen,Rengar,Syndra,Jhin,5,8,8,6,Fighter,Assassin,Mage,Marksman,Nasus,Kassadin,,Brand,6,8,0,4,Fighter,Assassin,,Mage
0,1481,CLASSIC,0,1,2,2,2,0,0,1,1,0,1,1,21,58,61,70,17,30,43802,50403,30,17,41342,49948,1,5,448272,495674,16,17,90,46,24146,42718,53128,73394,501,518,99,109,-0.4000000000000004,-0.7,-1.1499999999999997,0.5000000000000002,328.05,210.30000000000007,-126.80000000000004,458.3,-26.099999999999994,-32.849999999999994,-78.35,-159.84999999999997,Volibear,LeeSin,Qiyana,Jinx,3,6,8,6,Fighter,Fighter,Assassin,Marksman,Jax,Elise,Vladimir,Sivir,5,9,7,4,Fighter,Mage,Mage,Marksman
1,1629,CLASSIC,0,0,2,1,0,1,0,0,1,1,0,1,40,18,70,64,27,13,42219,16679,13,27,51239,40817,5,0,543148,409729,16,7,92,79,43029,22875,73312,56110,565,558,161,149,2.2500000000000004,-0.6499999999999999,0.4000000000000004,-2.0,203.45,43.65000000000001,46.14999999999999,-285.5499999999999,80.10000000000002,9.549999999999997,25.40000000000001,95.0,Renekton,Fiddlesticks,Vayne,Tristana,3,9,8,4,Fighter,Mage,Marksman,Marksman,Mordekaiser,Sejuani,Syndra,Thresh,4,4,8,7,Fighter,Tank,Mage,Support
0,2199,CLASSIC,0,3,1,4,2,0,0,1,0,0,1,1,40,53,78,87,27,33,36624,117441,33,27,62782,72682,2,2,759294,884728,33,29,93,89,37816,48128,96410,106659,714,762,190,216,0.0,-0.625,0.0,0.0,0.0,7.600000000000023,0.0,0.0,0.0,-70.025,0.0,0.0,Darius,Udyr,Ahri,,2,7,5,0,Fighter,Fighter,Mage,,Tristana,Nidalee,,Thresh,4,8,0,7,Marksman,Assassin,,Support
1,1783,CLASSIC,1,0,2,3,1,1,1,1,0,1,0,1,40,48,77,73,30,27,81058,44014,27,30,59947,53797,0,2,705447,617707,23,17,116,98,41237,33474,102633,83753,601,657,165,159,2.25,-0.30000000000000004,-0.4999999999999998,-1.1500000000000004,58.64999999999995,237.85,-337.85,193.6,104.60000000000002,-42.34999999999997,-18.30000000000001,1.4999999999999858,Sett,Hecarim,Viktor,Caitlyn,2,6,9,6,Fighter,Fighter,Mage,Marksman,Darius,Kayn,Kassadin,Jinx,2,8,8,6,Fighter,Fighter,Assassin,Marksman
1,1436,CLASSIC,0,0,1,2,2,0,0,1,0,1,1,1,37,22,67,61,34,19,41828,15546,19,34,50436,39719,3,0,514242,332669,34,0,80,85,26361,22198,81951,54271,487,432,101,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Gangplank,Lulu,,0,9,5,0,,Fighter,Support,,Seraphine,Ekko,Qiyana,Xayah,0,8,8,5,Mage,Assassin,Assassin,Marksman
1,1407,CLASSIC,1,0,2,0,2,0,1,1,1,1,1,1,25,15,64,55,20,9,66916,6795,9,20,45130,34625,1,0,501574,585203,32,0,111,76,20858,14007,63268,34673,518,506,116,107,0.9499999999999996,0.0,0.0,0.0,-66.50000000000003,0.0,0.0,0.0,86.0,0.0,0.0,0.0,Gnar,Lillia,Corki,Ezreal,8,8,6,7,Fighter,Fighter,Marksman,Marksman,MonkeyKing,,Yasuo,Xayah,3,0,10,5,Fighter,,Fighter,Marksman
1,1766,CLASSIC,1,0,3,1,0,2,1,1,1,1,0,0,38,30,71,69,21,23,71729,49696,23,21,52797,51821,0,3,599619,546671,19,36,50,89,31415,33922,86151,61842,605,592,136,164,1.7,-0.4500000000000001,-0.3999999999999999,0.5000000000000004,-119.9,93.3,-81.54999999999998,365.65,16.90000000000002,-137.45000000000002,-50.6,-27.050000000000008,Brand,Rengar,Diana,Rell,4,8,4,0,Mage,Assassin,Fighter,Tank,Renekton,Viego,Sylas,Kaisa,3,5,5,6,Fighter,Assassin,Mage,Marksman
1,1451,CLASSIC,1,0,4,0,1,0,1,0,1,0,1,1,35,13,65,60,26,13,59743,27893,13,26,44839,39489,2,1,420020,408399,12,9,155,74,19255,13603,49299,40572,459,464,126,99,-1.75,0.0,-0.5500000000000003,0.0,-170.24999999999994,0.0,-203.40000000000003,0.0,-71.05,0.0,-25.700000000000006,0.0,Malphite,Nocturne,Viktor,Kalista,2,4,9,7,Tank,Assassin,Mage,Marksman,Sett,Kaisa,TwistedFate,Pyke,2,6,9,7,Fighter,Marksman,Mage,Support
1,1604,CLASSIC,1,0,1,3,0,1,1,1,0,1,0,0,62,22,70,66,39,34,35273,55607,34,39,60681,52833,3,5,415604,543978,1,19,120,107,22473,34611,84058,77164,432,512,111,83,0.0,-0.55,-1.4,0.0,0.0,-429.30000000000007,42.35,0.0,0.0,48.25,-16.85000000000001,0.0,Sett,Shaco,TwistedFate,Pyke,2,9,9,7,Fighter,Assassin,Mage,Support,,Hecarim,Viego,Yasuo,0,6,5,10,,Fighter,Assassin,Fighter
1,1438,CLASSIC,1,0,3,0,0,1,1,1,1,1,0,1,55,17,68,59,33,16,65124,2729,16,33,50153,37005,2,2,472100,334163,8,8,94,95,31040,15162,75970,53296,488,414,129,98,0.0,-0.6500000000000001,0.0,0.0,0.0,174.85,0.0,0.0,0.0,80.25,0.0,0.0,Camille,Vi,TwistedFate,,4,4,9,0,Fighter,Fighter,Mage,,Illaoi,Poppy,,Bard,4,6,0,9,Fighter,Tank,,Support
1,2375,CLASSIC,1,0,2,4,0,2,1,0,0,0,0,0,49,27,85,77,36,19,68108,86828,19,36,72037,63415,3,2,886047,893758,7,18,153,173,42303,48942,113455,86661,790,747,168,199,1.1,-0.17500000000000007,2.875,-1.7999999999999998,-77.67499999999998,-137.92499999999998,-203.37500000000009,-54.0999999999999,145.825,39.72500000000002,175.45,163.40000000000003,Chogath,Volibear,Ahri,Jinx,5,3,5,6,Tank,Fighter,Mage,Marksman,Fiora,Nunu,Sylas,Caitlyn,3,4,5,6,Fighter,Tank,Mage,Marksman
1,1695,CLASSIC,1,0,4,0,2,0,1,0,1,1,1,1,37,14,69,61,24,10,74066,14762,10,24,52067,40990,1,0,566338,462291,41,8,90,75,21857,23175,68487,40256,558,621,141,106,-0.9500000000000004,-1.15,1.9,-0.6000000000000001,156.24999999999997,-148.85000000000005,-74.65,-398.05,4.049999999999983,31.0,31.90000000000001,76.99999999999999,Singed,Olaf,Orianna,KogMaw,5,3,7,6,Tank,Fighter,Mage,Marksman,Riven,Tryndamere,Viktor,Alistar,8,5,9,7,Fighter,Fighter,Mage,Tank
1,1417,CLASSIC,1,0,3,0,1,0,1,1,1,1,1,1,47,26,68,60,33,15,68939,7316,16,33,53178,39063,5,1,501437,403286,31,0,108,109,27673,16553,66587,48759,513,527,136,76,-0.85,-0.14999999999999994,1.5499999999999998,-0.2999999999999994,-68.5,-262.85,-116.85000000000004,150.3500000000001,-23.850000000000023,33.40000000000001,154.95000000000005,32.90000000000001,Urgot,Poppy,Yasuo,Kaisa,8,6,10,6,Fighter,Tank,Fighter,Marksman,Jax,Rengar,Kassadin,Thresh,5,8,8,7,Fighter,Assassin,Assassin,Support
1,2800,CLASSIC,0,1,3,4,2,0,0,0,1,1,1,1,98,79,90,89,56,54,85704,78735,55,56,87538,87949,9,10,955654,1212983,34,12,178,195,77025,64864,172487,212181,733,857,186,200,-0.8333333333333328,0.05000000000000003,-1.4083333333333332,0.3833333333333333,138.55,-95.94166666666666,253.27500000000003,293.35833333333335,-56.84166666666666,-75.3916666666667,-78.90833333333333,9.141666666666666,Poppy,Hecarim,Swain,Twitch,6,6,8,6,Tank,Fighter,Mage,Marksman,Kennen,Viego,Kassadin,Morgana,4,5,8,1,Mage,Assassin,Assassin,Mage
0,2182,CLASSIC,1,1,1,4,1,0,1,1,0,0,1,1,43,71,80,86,39,38,47579,69726,38,39,66870,68996,2,5,710090,825820,23,17,77,393,30450,45710,122886,119937,701,652,188,183,4.375,-0.225,-1.35,-0.7749999999999996,-344.62499999999994,-86.02499999999998,32.124999999999964,409.225,14.25,-34.374999999999986,-115.25,-246.125,Irelia,Evelynn,Akali,Galio,5,10,7,5,Fighter,Assassin,Assassin,Tank,Chogath,Nocturne,Anivia,Seraphine,5,4,10,0,Tank,Assassin,Mage,Mage
0,1399,CLASSIC,0,0,0,3,1,1,0,0,0,0,1,0,21,45,59,65,16,33,16271,43991,33,16,37495,46145,1,0,374161,432483,5,18,89,155,19679,22624,48828,70167,494,449,95,95,-1.4,0.8,1.6,0.8000000000000007,50.95,-103.0,122.24999999999996,349.0499999999999,-187.90000000000003,-71.24999999999999,-113.75,91.20000000000002,Malphite,Viego,Yasuo,Caitlyn,2,5,10,6,Tank,Assassin,Fighter,Marksman,Jayce,Nocturne,Akali,Galio,7,4,7,5,Fighter,Assassin,Assassin,Tank
1,1557,CLASSIC,1,0,4,0,1,0,1,1,1,1,1,1,46,22,71,61,29,13,74722,7151,13,29,54205,39585,4,0,548855,393751,32,4,87,76,19935,17626,57832,55277,594,467,119,79,0.65,-0.1,1.5499999999999998,3.75,-96.95000000000003,-162.39999999999995,229.25000000000003,36.85000000000001,9.950000000000003,-64.89999999999998,144.45000000000005,172.25000000000003,Riven,Shyvana,Talon,Leona,8,4,7,4,Fighter,Fighter,Assassin,Tank,Camille,Karthus,Leblanc,MissFortune,4,7,9,1,Fighter,Mage,Assassin,Marksman
1,963,CLASSIC,0,0,2,0,0,0,0,1,1,0,0,1,18,3,47,43,20,6,19425,4507,6,20,30135,23098,1,0,264783,180569,13,4,77,32,11883,5834,33456,17840,377,273,52,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,2231,CLASSIC,0,1,2,3,0,2,0,0,1,0,0,1,25,63,77,83,22,41,44842,81118,41,22,62459,69238,3,4,772161,793650,12,23,127,163,29617,54509,103575,109822,700,675,202,154,1.375,0.0,0.0,1.175,-29.425,0.0,0.0,152.57500000000005,-75.3,0.0,0.0,-64.375,Veigar,Renekton,,Kaisa,7,3,0,6,Mage,Fighter,,Marksman,Chogath,Viego,Lux,Rakan,5,5,5,5,Tank,Assassin,Mage,Support
1,1619,CLASSIC,0,0,4,0,1,0,0,1,1,0,1,1,50,17,70,63,22,12,45646,11869,12,22,48574,41219,3,1,531423,441506,16,0,99,124,20940,31074,55150,48314,649,621,108,109,0.0,0.10000000000000003,0.0,0.2499999999999996,0.0,80.19999999999997,0.0,27.15000000000001,0.0,121.25,0.0,113.7,Karthus,Nunu,,Lucian,7,4,0,6,Mage,Tank,,Marksman,Quinn,Zac,Viktor,Rell,5,8,9,0,Marksman,Tank,Mage,Tank
0,1856,CLASSIC,0,0,2,2,1,0,0,1,0,0,1,1,31,58,72,76,27,33,48013,34626,34,27,54038,57809,4,3,602567,620400,12,13,176,140,32741,39261,96334,83103,604,602,75,116,1.0999999999999994,-1.5,-0.0666666666666668,1.0999999999999996,195.33333333333331,-214.4333333333333,-109.2666666666667,-399.2333333333332,42.933333333333344,-184.86666666666667,-44.7,49.6,Fiora,Nocturne,Yasuo,Sivir,3,4,10,4,Fighter,Assassin,Fighter,Marksman,Urgot,Lillia,Sylas,Jhin,8,8,5,6,Fighter,Fighter,Mage,Marksman
1,1990,CLASSIC,0,0,2,1,0,0,0,0,0,1,0,0,65,62,76,74,39,36,34855,22999,36,39,61997,58343,3,4,591820,613913,8,15,178,118,42156,45216,105556,126484,566,524,161,129,-0.4666666666666668,-0.3333333333333333,0.09999999999999994,2.0666666666666664,156.63333333333338,-457.0666666666668,802.5666666666666,235.10000000000008,5.100000000000012,-103.2,87.66666666666669,39.03333333333328,Sett,Rammus,Viego,Rakan,2,5,5,5,Fighter,Tank,Assassin,Support,Rumble,RekSai,Velkoz,Yuumi,10,3,8,2,Fighter,Fighter,Mage,Support
1,1757,CLASSIC,0,0,2,1,1,0,0,0,1,1,1,1,54,35,76,70,41,32,54062,23588,32,41,60536,52017,5,4,610735,473807,22,12,108,122,24318,27874,116173,81916,603,535,147,116,1.85,0.25,0.0,0.0,-313.0499999999999,-137.14999999999998,0.0,0.0,-83.80000000000003,63.15000000000002,0.0,0.0,Teemo,Volibear,,Rakan,6,3,0,5,Marksman,Fighter,,Support,TahmKench,XinZhao,Qiyana,Lulu,5,2,8,5,Support,Fighter,Assassin,Support
0,1860,CLASSIC,0,0,0,3,1,1,0,0,0,0,1,1,31,70,71,75,27,48,27693,62014,48,27,53358,62088,2,3,611910,612873,14,11,129,172,56688,48428,104485,127166,559,543,82,113,-1.2333333333333336,-0.3666666666666667,1.3999999999999997,0.7000000000000002,129.9333333333333,297.6,-265.26666666666665,270.26666666666665,-16.49999999999999,-109.09999999999998,21.93333333333333,-68.86666666666662,Aatrox,Kayn,Diana,Soraka,4,8,4,3,Fighter,Fighter,Fighter,Support,TahmKench,Shaco,Sylas,Lux,5,9,5,5,Support,Assassin,Mage,Mage
0,1212,CLASSIC,0,0,0,2,1,1,0,0,0,0,1,0,2,19,52,60,11,24,14019,35813,24,11,30162,38407,0,2,270663,332828,8,17,47,50,12519,10941,38865,44757,411,458,44,68,0.8500000000000001,-0.35,-1.5000000000000004,-1.4499999999999993,65.00000000000004,-126.70000000000002,300.35,10.450000000000003,-53.65000000000002,-190.65,-15.250000000000016,-185.55000000000007,Irelia,Kayn,Qiyana,Ezreal,5,8,8,7,Fighter,Fighter,Assassin,Marksman,Nasus,Lillia,Kennen,Sett,6,8,4,2,Fighter,Fighter,Mage,Fighter
0,1798,CLASSIC,0,1,2,1,0,1,0,0,1,0,0,0,41,54,67,74,18,37,12160,71656,37,18,47237,59100,4,7,755125,591440,4,40,124,101,23782,52804,75510,89964,553,535,98,125,0.3499999999999999,0.0,-1.2999999999999998,0.6499999999999999,1.000000000000007,-263.9,-96.20000000000002,188.45,-21.90000000000001,10.700000000000015,-81.14999999999998,-40.89999999999998,Renekton,Ivern,Fizz,Xerath,3,7,6,8,Fighter,Support,Assassin,Mage,MonkeyKing,Volibear,Vladimir,Morgana,3,3,7,1,Fighter,Fighter,Mage,Mage
1,1948,CLASSIC,1,0,3,2,0,1,1,0,0,1,0,0,44,45,80,72,32,30,64536,44282,30,32,62404,56611,2,3,694822,617918,33,12,147,97,46044,35066,89278,101924,665,623,142,146,0.0,0.09999999999999998,0.0,-0.5999999999999994,0.0,59.1,0.0,302.46666666666664,0.0,70.76666666666667,0.0,25.566666666666695,Viktor,Shyvana,,Maokai,9,4,0,3,Mage,Fighter,,Tank,Darius,XinZhao,Ahri,Ezreal,2,2,5,7,Fighter,Fighter,Mage,Marksman
1,1906,CLASSIC,2,0,2,3,0,0,1,1,0,1,0,1,28,30,81,74,37,25,68277,34590,25,37,65747,56351,1,1,737344,668197,24,0,111,88,45595,30550,80630,77782,694,647,138,153,1.5666666666666669,0.0,1.0333333333333332,0.0,-20.19999999999996,0.0,53.633333333333304,0.0,55.63333333333333,0.0,91.73333333333332,0.0,Viktor,Khazix,Renekton,Senna,9,6,3,7,Mage,Assassin,Fighter,Marksman,Teemo,MissFortune,Yone,Nidalee,6,1,8,8,Marksman,Marksman,Assassin,Assassin
1,1209,CLASSIC,0,0,3,0,2,0,0,1,1,0,1,1,26,13,57,54,21,11,57074,12471,11,21,40651,31994,2,0,409367,266950,37,0,54,69,13874,8527,39887,34055,428,411,91,63,0.5000000000000002,0.05000000000000002,-1.7999999999999996,2.3000000000000003,305.6,163.75000000000003,74.45000000000002,-167.70000000000005,70.55000000000003,111.95,-20.350000000000012,106.20000000000002,Garen,Sion,Katarina,Caitlyn,5,5,8,6,Fighter,Tank,Assassin,Marksman,Urgot,Evelynn,Viktor,Ashe,8,10,9,4,Fighter,Assassin,Mage,Marksman
0,1689,CLASSIC,0,1,2,2,1,1,0,0,1,0,1,1,20,55,66,75,17,34,29570,67340,34,17,46717,56931,2,3,540790,596828,0,16,235,99,21742,42664,62078,89845,561,564,122,104,-1.5,-0.14999999999999994,-0.8500000000000003,1.6,88.94999999999996,12.550000000000011,362.25000000000006,-9.999999999999973,-18.699999999999967,-71.45000000000002,-48.44999999999999,13.299999999999983,Gnar,Nocturne,Yone,MissFortune,8,4,8,1,Fighter,Assassin,Assassin,Marksman,Teemo,Karthus,Viktor,Senna,6,7,9,7,Marksman,Mage,Mage,Marksman
0,1995,CLASSIC,0,0,1,3,0,1,0,1,1,0,0,0,33,44,71,68,17,37,17099,49649,37,17,51171,60085,2,6,502396,712280,0,24,41,55,34988,60290,68987,96205,539,628,107,104,-0.9666666666666668,0.0,-1.6000000000000003,0.0,-150.66666666666669,0.0,6.7333333333333005,0.0,-81.93333333333331,0.0,-132.29999999999998,0.0,Aatrox,Kayn,Ezreal,MissFortune,4,8,7,1,Fighter,Fighter,Marksman,Marksman,Vladimir,Pantheon,TwistedFate,Jhin,7,4,9,6,Mage,Fighter,Mage,Marksman
0,1809,CLASSIC,0,1,0,4,1,0,0,0,0,0,1,1,23,29,69,75,16,28,24541,72760,28,16,50421,58389,2,4,584197,652001,22,8,45,100,38690,41031,66359,72445,686,673,111,158,-2.033333333333333,0.6333333333333334,0.8999999999999999,0.9333333333333336,-269.06666666666666,47.8,46.99999999999999,206.76666666666657,-161.5666666666667,32.566666666666656,-6.766666666666679,-151.4,Camille,Khazix,Vladimir,Ezreal,4,6,7,7,Fighter,Assassin,Mage,Marksman,Darius,Ekko,Irelia,Twitch,2,8,5,6,Fighter,Assassin,Fighter,Marksman
0,2000,CLASSIC,2,0,2,2,1,1,1,0,1,0,1,0,38,49,80,79,32,36,77337,46825,36,32,64912,64941,5,5,720562,686296,9,16,55,65,42102,39261,86058,123337,616,664,112,148,-0.3666666666666669,-0.3333333333333333,-0.8666666666666668,0.0999999999999998,496.9,266.1333333333334,321.7000000000001,401.2333333333333,-34.06666666666667,-14.900000000000004,-19.96666666666664,16.16666666666665,Nasus,Khazix,Rumble,Lulu,6,6,10,5,Fighter,Assassin,Fighter,Support,Fiora,Shaco,Ezreal,Sivir,3,9,7,4,Fighter,Assassin,Marksman,Marksman
